"Route","Latitude","Longitude","Total"
18,44.826495,-93.278313,121
18,44.826497,-93.278645,7
18,44.829727,-93.278386,24
18,44.829897,-93.278538,1
18,44.831157,-93.278536,0
18,44.831157,-93.278386,4
18,44.83341,-93.278377,7
18,44.833591,-93.278517,0
18,44.835155,-93.278374,13
18,44.835185,-93.278521,5
18,44.837021,-93.278364,44
18,44.837201,-93.278511,4
18,44.838853,-93.278507,2
18,44.839024,-93.278358,3
18,44.840552,-93.278492,10
18,44.840626,-93.278358,39
18,44.842432,-93.278355,43
18,44.842612,-93.278502,7
18,44.84424,-93.278333,14
18,44.844572,-93.278481,2
18,44.846139,-93.27833,4
18,44.846303,-93.278493,3
18,44.847851,-93.278339,28
18,44.848043,-93.278486,8
18,44.849662,-93.278309,7
18,44.84984,-93.278468,2
18,44.851462,-93.278306,11
18,44.851643,-93.278453,6
18,44.853254,-93.27828,5
18,44.853646,-93.278432,3
18,44.855073,-93.278258,3
18,44.855248,-93.278421,2
18,44.856873,-93.278239,11
18,44.857048,-93.278398,19
18,44.859323,-93.278398,17
18,44.860177,-93.278232,192
18,44.860723,-93.274778,96
18,44.862953,-93.278354,34
18,44.863642,-93.278191,192
18,44.863826,-93.278331,17
18,44.865423,-93.278142,78
18,44.865604,-93.278281,4
18,44.867223,-93.278085,6
18,44.867404,-93.278228,1
18,44.86896,-93.278116,21
18,44.869174,-93.278264,2
18,44.870801,-93.278121,21
18,44.870982,-93.278265,4
18,44.872593,-93.278091,13
18,44.872774,-93.278235,4
18,44.874417,-93.278108,25
18,44.874598,-93.278255,7
18,44.876209,-93.278086,31
18,44.87639,-93.278233,4
18,44.878179,-93.278222,2
18,44.878552,-93.278089,3
18,44.87979,-93.278095,5
18,44.879973,-93.278239,2
18,44.881593,-93.278042,5
18,44.881774,-93.27819,4
18,44.883314,-93.288938,7
18,44.883338,-93.284716,3
18,44.883363,-93.2824,0
18,44.883432,-93.286399,0
18,44.883446,-93.284462,0
18,44.883468,-93.282208,1
18,44.883538,-93.278233,282
18,44.883546,-93.278082,829
18,44.885068,-93.286218,50
18,44.885851,-93.278063,108
18,44.885854,-93.278209,7
18,44.887124,-93.278196,6
18,44.888749,-93.278042,28
18,44.888929,-93.278189,6
18,44.890987,-93.278192,22
18,44.891172,-93.278042,56
18,44.892486,-93.278183,46
18,44.892527,-93.278037,133
18,44.895526,-93.278032,406
18,44.895707,-93.27818,107
18,44.897773,-93.278024,132
18,44.897954,-93.278171,34
18,44.899603,-93.278021,23
18,44.899784,-93.278168,9
18,44.901423,-93.278006,32
18,44.901603,-93.278158,21
18,44.90381,-93.275574,1
18,44.903826,-93.278026,205
18,44.904054,-93.278173,58
18,44.908784,-93.277968,10
18,44.908877,-93.278131,3
18,44.910439,-93.277961,3
18,44.91062,-93.278109,5
18,44.912747,-93.277941,46
18,44.912927,-93.278089,27
18,44.91413,-93.277932,59
18,44.91431,-93.27808,25
18,44.916078,-93.277695,1
18,44.916116,-93.278058,44
18,44.916138,-93.275505,NA
18,44.916163,-93.277907,191
18,44.917696,-93.278042,17
18,44.917743,-93.277892,16
18,44.917785,-93.277591,0
18,44.917801,-93.275587,0
18,44.919546,-93.277877,336
18,44.919561,-93.281979,0
18,44.919567,-93.279372,1
18,44.919584,-93.278078,5
18,44.919645,-93.284308,7
18,44.919666,-93.281724,1
18,44.919683,-93.284509,0
18,44.919685,-93.278203,38
18,44.919727,-93.278025,284
18,44.921316,-93.284363,1
18,44.921354,-93.277867,34
18,44.921497,-93.28451,0
18,44.921535,-93.278014,26
18,44.923075,-93.28436,1
18,44.92316,-93.27786,114
18,44.92334,-93.278008,27
18,44.923346,-93.284504,0
18,44.924935,-93.284342,6
18,44.924938,-93.277857,55
18,44.925116,-93.284489,0
18,44.925157,-93.278005,22
18,44.926666,-93.278001,26
18,44.926738,-93.284324,8
18,44.926919,-93.284471,0
18,44.927023,-93.277856,59
18,44.92853,-93.284317,4
18,44.928592,-93.277844,11
18,44.928738,-93.284465,0
18,44.928773,-93.277991,17
18,44.930371,-93.284307,3
18,44.930406,-93.277841,96
18,44.930552,-93.284454,0
18,44.930587,-93.277989,41
18,44.93216,-93.284304,4
18,44.93222,-93.277842,32
18,44.932385,-93.284452,0
18,44.932401,-93.27799,28
18,44.933998,-93.284286,12
18,44.934025,-93.277839,408
18,44.934179,-93.284434,1
18,44.934206,-93.277987,202
18,44.935815,-93.284272,10
18,44.935833,-93.27784,141
18,44.935996,-93.28442,0
18,44.936014,-93.277988,30
18,44.937629,-93.284261,22
18,44.937644,-93.277857,82
18,44.937809,-93.284409,1
18,44.937825,-93.278004,61
18,44.93942,-93.284263,12
18,44.939458,-93.277838,242
18,44.939601,-93.28441,0
18,44.939639,-93.277986,87
18,44.941229,-93.284241,13
18,44.941252,-93.277843,349
18,44.941409,-93.284388,1
18,44.941433,-93.277991,81
18,44.942831,-93.284241,12
18,44.943012,-93.284389,1
18,44.943022,-93.277995,88
18,44.943058,-93.277852,244
18,44.944653,-93.28423,8
18,44.944834,-93.284355,0
18,44.944841,-93.278011,158
18,44.944866,-93.27786,158
18,44.946425,-93.284378,2
18,44.946513,-93.284255,9
18,44.946543,-93.277857,139
18,44.946545,-93.280361,50
18,44.946546,-93.283154,7
18,44.946559,-93.278831,154
18,44.946651,-93.282896,3
18,44.946658,-93.281254,1
18,44.946683,-93.279751,4
18,44.947344,-93.276586,161
18,44.948448,-93.279763,906
18,44.948625,-93.276596,1571
18,44.951849,-93.277844,612
18,44.95203,-93.277992,283
18,44.953835,-93.277966,112
18,44.954659,-93.27778,640
18,44.955465,-93.277958,207
18,44.95723,-93.277824,236
18,44.957411,-93.277967,83
18,44.959063,-93.277774,564
18,44.959244,-93.277918,383
18,44.960813,-93.277752,239
18,44.960994,-93.2779,177
18,44.962605,-93.277734,643
18,44.962786,-93.277881,740
18,44.965135,-93.277738,512
18,44.965316,-93.277886,181
18,44.966819,-93.277889,102
18,44.967141,-93.277744,127
18,44.96781,-93.277898,167
18,44.967925,-93.277748,180
18,44.969574,-93.277902,412
18,44.969758,-93.277745,997
18,44.970439,-93.277679,337
18,44.971154,-93.277152,262
18,44.972897,-93.275561,276
18,44.973147,-93.275519,477
18,44.974888,-93.273831,558
18,44.975137,-93.273789,2609
18,44.9766,-93.272378,420
18,44.976968,-93.27224,1365
18,44.978668,-93.270628,49
18,44.979017,-93.270522,825
18,44.979696,-93.269814,21
18,44.979905,-93.269815,1575
18,44.980568,-93.269091,9
18,44.98115,-93.268765,259
18,44.981868,-93.269286,237
19,44.971943,-93.259855,218
19,44.97207,-93.264219,31
19,44.972862,-93.26253,937
19,44.973244,-93.26688,3
19,44.97385,-93.268321,8
19,44.974193,-93.265706,148
19,44.974938,-93.267503,281
19,44.975004,-93.271083,36
19,44.975555,-93.268975,486
19,44.976128,-93.273767,177
19,44.977184,-93.276076,90
19,44.977195,-93.272875,323
19,44.977877,-93.277796,50
19,44.97835,-93.275274,3063
19,44.98021,-93.279666,51
19,44.98074,-93.278362,124
19,44.984133,-93.284507,74
19,44.984154,-93.28719,13
19,44.984174,-93.291149,230
19,44.984182,-93.294277,82
19,44.984193,-93.304631,267
19,44.984196,-93.298325,272
19,44.984198,-93.307913,233
19,44.984204,-93.300745,96
19,44.984476,-93.284586,325
19,44.984545,-93.290985,79
19,44.984559,-93.298068,99
19,44.984559,-93.293745,65
19,44.984619,-93.304374,94
19,44.984619,-93.300477,39
19,44.984623,-93.308167,110
19,44.985967,-93.308213,96
19,44.98617,-93.308361,116
19,44.9878,-93.308195,152
19,44.987981,-93.308343,219
19,44.989611,-93.308178,40
19,44.989792,-93.308322,48
19,44.991414,-93.308153,181
19,44.991595,-93.308297,236
19,44.992986,-93.308146,116
19,44.993419,-93.308295,126
19,44.99514,-93.308142,89
19,44.995222,-93.308289,138
19,44.996232,-93.308128,48
19,44.997047,-93.30828,91
19,44.998666,-93.308122,226
19,44.998847,-93.30827,309
19,45.000485,-93.308128,57
19,45.000666,-93.308276,95
19,45.002304,-93.30813,38
19,45.002485,-93.308278,89
19,45.00369,-93.308133,261
19,45.004057,-93.308279,410
19,45.006118,-93.308278,194
19,45.006192,-93.308131,182
19,45.007739,-93.30814,43
19,45.00792,-93.308288,86
19,45.009542,-93.308146,42
19,45.009723,-93.308293,112
19,45.011345,-93.308159,62
19,45.011525,-93.308307,304
19,45.01315,-93.308157,293
19,45.013188,-93.308358,4
19,45.013189,-93.310919,2
19,45.013202,-93.313465,1
19,45.013292,-93.310664,0
19,45.013295,-93.308522,0
19,45.0133,-93.315759,0
19,45.013307,-93.31321,0
19,45.013331,-93.308305,633
19,45.013337,-93.31596,1
19,45.014951,-93.315803,0
19,45.014964,-93.308171,66
19,45.015016,-93.316004,3
19,45.015123,-93.317018,0
19,45.015144,-93.308319,135
19,45.015172,-93.31722,0
19,45.016745,-93.317081,0
19,45.016755,-93.308188,55
19,45.016936,-93.308336,123
19,45.016958,-93.31723,6
19,45.018545,-93.31708,0
19,45.018569,-93.308186,48
19,45.01875,-93.308334,159
19,45.018761,-93.31724,2
19,45.020349,-93.318629,0
19,45.020363,-93.319338,6
19,45.020374,-93.308192,110
19,45.020386,-93.317086,0
19,45.020424,-93.317287,2
19,45.020525,-93.318278,0
19,45.020555,-93.30834,401
19,45.020562,-93.319667,0
19,45.022174,-93.308225,32
19,45.022355,-93.308373,72
19,45.023999,-93.308254,81
19,45.024037,-93.308455,22
19,45.024041,-93.311017,2
19,45.024133,-93.308464,4
19,45.024146,-93.310762,0
19,45.02415,-93.313296,0
19,45.02418,-93.308402,92
19,45.024188,-93.313501,16
19,45.025807,-93.313394,0
19,45.025829,-93.308295,14
19,45.025987,-93.313546,23
19,45.025988,-93.308443,30
19,45.027615,-93.308331,10
19,45.02762,-93.313443,0
19,45.027796,-93.308479,24
19,45.027801,-93.313591,20
19,45.02942,-93.31348,0
19,45.029426,-93.308364,15
19,45.029601,-93.313628,16
19,45.029606,-93.308512,25
19,45.031231,-93.308409,10
19,45.031234,-93.313517,1
19,45.031271,-93.313718,15
19,45.031278,-93.31628,4
19,45.031279,-93.318829,1
19,45.031288,-93.319464,7
19,45.031382,-93.318559,0
19,45.031383,-93.316025,0
19,45.031392,-93.319871,34
19,45.031412,-93.308557,34
19,45.033297,-93.308451,19
19,45.033478,-93.308599,148
19,45.034196,-93.304787,175
19,45.035363,-93.308489,27
19,45.035506,-93.308436,2
19,45.035517,-93.309303,75
19,45.036318,-93.310561,4
19,45.036575,-93.31074,9
19,45.037118,-93.311707,7
19,45.037458,-93.311999,6
19,45.038026,-93.313093,4
19,45.038865,-93.314135,4
19,45.039646,-93.315412,9
19,45.039696,-93.315316,5
19,45.044036,-93.319485,8
19,45.044373,-93.319471,8
19,45.04573,-93.320048,5
19,45.045875,-93.320265,14
19,45.04752,-93.320808,26
19,45.047525,-93.320975,44
19,45.052008,-93.322781,60
19,45.052141,-93.322464,15
19,45.054549,-93.321715,44
19,45.054635,-93.321588,8
19,45.05687,-93.321859,13
19,45.057084,-93.321899,189
19,45.059151,-93.320513,254
19,45.059174,-93.320347,12
19,45.059735,-93.317861,1048
19,45.06054,-93.319546,7
19,45.060567,-93.319693,149
20,44.970479,-93.263138,5
20,44.971644,-93.265853,2
20,44.972116,-93.270381,0
20,44.972591,-93.268184,0
20,44.973429,-93.273464,0
20,44.973805,-93.270988,15
20,44.97389,-93.265372,0
20,44.974359,-93.275714,0
20,44.975058,-93.277264,8
20,44.975246,-93.2743,15
20,44.979403,-93.277482,3
20,44.98152,-93.27605,85
21,44.941259,-93.192135,0
21,44.941687,-93.191831,117
21,44.943045,-93.19233,NA
21,44.943225,-93.192489,0
21,44.945084,-93.096748,21
21,44.9452,-93.098877,0
21,44.945461,-93.100705,28
21,44.94584,-93.103406,392
21,44.945934,-93.093821,11
21,44.946085,-93.19236,2
21,44.946139,-93.097264,229
21,44.946288,-93.192507,0
21,44.9463,-93.098956,73
21,44.946385,-93.102507,15
21,44.946481,-93.09539,271
21,44.946483,-93.108311,41
21,44.946496,-93.112058,24
21,44.9465,-93.113534,54
21,44.946525,-93.123874,41
21,44.946525,-93.116231,56
21,44.946534,-93.121146,31
21,44.946539,-93.118549,74
21,44.946542,-93.12657,217
21,44.946547,-93.136299,81
21,44.946552,-93.138857,41
21,44.946552,-93.131555,60
21,44.946553,-93.133374,61
21,44.946554,-93.14167,37
21,44.946559,-93.144228,47
21,44.946567,-93.146843,73
21,44.946569,-93.149312,22
21,44.946571,-93.10823,29
21,44.946574,-93.15192,17
21,44.946581,-93.154401,12
21,44.946598,-93.156317,17
21,44.946601,-93.111923,41
21,44.946605,-93.113276,54
21,44.946627,-93.115976,140
21,44.94663,-93.123619,27
21,44.946632,-93.12115,22
21,44.946638,-93.118546,77
21,44.94664,-93.136601,190
21,44.946644,-93.126153,166
21,44.946651,-93.138877,62
21,44.946656,-93.130079,167
21,44.946658,-93.132896,74
21,44.946659,-93.14138,35
21,44.946664,-93.14395,33
21,44.946671,-93.146419,94
21,44.946674,-93.149057,38
21,44.946678,-93.151592,20
21,44.946683,-93.154146,12
21,44.946702,-93.156681,20
21,44.946915,-93.091744,43
21,44.947131,-93.085709,142
21,44.947196,-93.093916,702
21,44.947217,-93.084828,4
21,44.947929,-93.089605,3
21,44.948081,-93.107699,127
21,44.948135,-93.105694,14
21,44.948204,-93.105281,12
21,44.948286,-93.108036,125
21,44.94829,-93.212845,16
21,44.948294,-93.216674,31
21,44.948295,-93.220519,95
21,44.948295,-93.210303,36
21,44.948296,-93.236109,158
21,44.948301,-93.276807,1441
21,44.948301,-93.270957,524
21,44.948301,-93.26751,304
21,44.948302,-93.272982,445
21,44.948303,-93.234409,128
21,44.948303,-93.205639,36
21,44.948303,-93.197989,30
21,44.948303,-93.196482,7
21,44.948304,-93.274404,47
21,44.948305,-93.284059,392
21,44.948305,-93.279817,1432
21,44.948306,-93.265339,219
21,44.948307,-93.257708,177
21,44.948308,-93.254903,166
21,44.948308,-93.19513,4
21,44.948309,-93.288224,681
21,44.94831,-93.260258,412
21,44.948311,-93.296729,699
21,44.948313,-93.290778,116
21,44.948313,-93.250073,172
21,44.948313,-93.187483,93
21,44.948314,-93.23939,869
21,44.948315,-93.293298,336
21,44.948315,-93.224433,41
21,44.948315,-93.192553,81
21,44.948319,-93.252372,689
21,44.948319,-93.247542,360
21,44.94832,-93.241917,164
21,44.948322,-93.245008,81
21,44.948322,-93.190068,5
21,44.948323,-93.227277,84
21,44.948328,-93.231631,257
21,44.948342,-93.18088,16
21,44.948345,-93.182843,41
21,44.948348,-93.184338,9
21,44.948354,-93.17731,61
21,44.94836,-93.174772,16
21,44.948367,-93.172279,20
21,44.948377,-93.169196,36
21,44.948395,-93.212587,62
21,44.948396,-93.216393,87
21,44.948397,-93.27683,415
21,44.948399,-93.235851,782
21,44.948399,-93.220264,196
21,44.9484,-93.210048,91
21,44.948402,-93.207452,65
21,44.948403,-93.26969,177
21,44.948405,-93.267635,146
21,44.948405,-93.197731,43
21,44.948406,-93.260266,128
21,44.948406,-93.257716,116
21,44.948407,-93.275061,67
21,44.948407,-93.272727,175
21,44.948407,-93.19634,4
21,44.948408,-93.234155,660
21,44.94841,-93.279562,394
21,44.948411,-93.265355,350
21,44.948412,-93.25493,184
21,44.948413,-93.28797,129
21,44.948413,-93.194945,4
21,44.948414,-93.284523,217
21,44.948415,-93.292591,13
21,44.948417,-93.252655,786
21,44.948417,-93.187244,122
21,44.948418,-93.290524,39
21,44.948418,-93.249819,254
21,44.948419,-93.224178,97
21,44.948419,-93.192673,50
21,44.948421,-93.239564,1724
21,44.948424,-93.247288,483
21,44.948426,-93.242211,873
21,44.948427,-93.189729,8
21,44.948428,-93.226953,278
21,44.948429,-93.231493,210
21,44.948435,-93.088562,1
21,44.948447,-93.180626,10
21,44.948449,-93.182604,34
21,44.948455,-93.184026,5
21,44.948456,-93.178446,68
21,44.948465,-93.174517,21
21,44.948471,-93.172025,23
21,44.948481,-93.168957,88
21,44.948576,-93.091016,696
21,44.948611,-93.156875,31
21,44.948727,-93.156729,30
21,44.948901,-93.23457,2
21,44.949081,-93.087238,1
21,44.94916,-93.294322,71
21,44.949193,-93.233656,217
21,44.949286,-93.295594,4
21,44.949296,-93.26228,1725
21,44.94937,-93.089348,74
21,44.949402,-93.262539,1573
21,44.949747,-93.084782,33
21,44.949867,-93.084724,18
21,44.949922,-93.088178,19
21,44.950073,-93.297885,1979
21,44.950079,-93.297545,16
21,44.950155,-93.166871,24
21,44.950734,-93.167298,72
21,44.950908,-93.156735,19
21,44.951114,-93.156882,9
21,44.951972,-93.166842,87
21,44.952174,-93.167299,34
21,44.952291,-93.156901,52
21,44.952365,-93.156754,108
21,44.953817,-93.161967,5
21,44.954456,-93.156756,30
21,44.954699,-93.166776,172
21,44.954702,-93.156903,72
21,44.955275,-93.167176,738
21,44.955544,-93.161713,364
21,44.955564,-93.159182,91
21,44.955566,-93.163479,80
21,44.955567,-93.166508,542
21,44.955583,-93.156964,142
21,44.955785,-93.161775,202
21,44.955818,-93.16387,45
21,44.955821,-93.159569,147
22,44.897914,-93.24518,NA
22,44.898018,-93.23219,7
22,44.89806,-93.246385,0
22,44.898062,-93.225523,52
22,44.898064,-93.227418,25
22,44.898161,-93.232453,0
22,44.898164,-93.225226,95
22,44.898165,-93.227523,59
22,44.898201,-93.22303,108
22,44.89838,-93.232303,21
22,44.899621,-93.243905,NA
22,44.899707,-93.246118,3
22,44.899729,-93.243589,1
22,44.899761,-93.241323,1
22,44.899785,-93.238837,1
22,44.899802,-93.232286,23
22,44.89981,-93.236316,1
22,44.89984,-93.232552,0
22,44.899869,-93.241073,1
22,44.89989,-93.238583,1
22,44.899915,-93.236062,1
22,44.899934,-93.23351,0
22,44.899982,-93.232433,15
22,44.900067,-93.222867,38
22,44.900078,-93.223014,38
22,44.90161,-93.232266,53
22,44.901664,-93.222854,24
22,44.901695,-93.215453,6
22,44.901699,-93.220568,5
22,44.9017,-93.222688,1
22,44.901704,-93.218024,5
22,44.901716,-93.212839,21
22,44.901751,-93.204238,5
22,44.901791,-93.232413,11
22,44.9018,-93.215125,6
22,44.901804,-93.220225,6
22,44.901807,-93.222742,25
22,44.901809,-93.217666,12
22,44.901862,-93.212786,31
22,44.901919,-93.203802,138
22,44.902212,-93.202607,244
22,44.902375,-93.202372,12
22,44.903424,-93.232254,26
22,44.9035,-93.21263,1
22,44.903604,-93.232401,6
22,44.903681,-93.212777,2
22,44.905248,-93.232242,32
22,44.905295,-93.212621,7
22,44.905337,-93.207718,2
22,44.905338,-93.210262,3
22,44.905339,-93.20515,3
22,44.905429,-93.232386,9
22,44.905437,-93.212567,9
22,44.905441,-93.207436,5
22,44.905442,-93.209985,3
22,44.905446,-93.204873,8
22,44.907065,-93.232195,21
22,44.907248,-93.232339,1
22,44.908862,-93.232179,26
22,44.909043,-93.232327,2
22,44.910681,-93.232163,10
22,44.910862,-93.232311,1
22,44.912503,-93.232152,33
22,44.912684,-93.232299,6
22,44.914303,-93.232128,14
22,44.914484,-93.232275,1
22,44.91596,-93.232123,26
22,44.916514,-93.23226,1
22,44.917933,-93.232104,NA
22,44.918114,-93.232251,0
22,44.919574,-93.232091,8
22,44.919755,-93.232239,1
22,44.921388,-93.232079,4
22,44.921569,-93.232227,0
22,44.923119,-93.232229,0
22,44.923193,-93.232083,8
22,44.924991,-93.232063,5
22,44.925171,-93.23221,1
22,44.926804,-93.232051,34
22,44.926947,-93.231997,1
22,44.926985,-93.232198,26
22,44.928579,-93.232182,15
22,44.928686,-93.232047,3
22,44.930418,-93.232042,88
22,44.930599,-93.23219,28
22,44.932199,-93.232042,8
22,44.93239,-93.232189,8
22,44.934023,-93.232041,9
22,44.934059,-93.237314,10
22,44.934061,-93.232242,8
22,44.934062,-93.23478,4
22,44.934163,-93.233251,5
22,44.934166,-93.238759,62
22,44.934166,-93.234526,10
22,44.934166,-93.231988,25
22,44.93464,-93.238962,7
22,44.934706,-93.229626,196
22,44.93487,-93.229731,281
22,44.935834,-93.238816,16
22,44.936009,-93.238964,2
22,44.937595,-93.23882,12
22,44.937817,-93.238968,3
22,44.939442,-93.238847,36
22,44.93948,-93.239048,16
22,44.939481,-93.242397,13
22,44.939495,-93.244901,12
22,44.939498,-93.24723,35
22,44.939586,-93.242131,32
22,44.9396,-93.2447,23
22,44.939646,-93.247304,141
22,44.941246,-93.247307,38
22,44.941427,-93.247455,14
22,44.942813,-93.247326,19
22,44.943026,-93.247473,8
22,44.944662,-93.247349,87
22,44.944843,-93.247497,43
22,44.946429,-93.247345,44
22,44.946662,-93.247493,16
22,44.948462,-93.247489,229
22,44.94847,-93.247338,314
22,44.951864,-93.247314,60
22,44.952045,-93.247462,18
22,44.953653,-93.247314,36
22,44.953834,-93.247462,21
22,44.955374,-93.247437,68
22,44.955448,-93.247287,86
22,44.957097,-93.247406,79
22,44.957166,-93.24726,85
22,44.958971,-93.247376,44
22,44.959042,-93.247229,63
22,44.962505,-93.244933,65
22,44.962844,-93.245313,86
22,44.963747,-93.245298,43
22,44.964116,-93.245948,7
22,44.967488,-93.247347,72
22,44.967672,-93.247197,59
22,44.96886,-93.247186,32
22,44.969,-93.24733,78
22,44.971225,-93.247193,132
22,44.971409,-93.247336,141
22,44.972947,-93.247509,78
22,44.973101,-93.247549,93
22,44.97385,-93.268321,38
22,44.97389,-93.265372,39
22,44.97486,-93.264603,9
22,44.974938,-93.267503,171
22,44.975004,-93.271083,131
22,44.975371,-93.253326,11
22,44.975496,-93.252913,38
22,44.975555,-93.268975,319
22,44.97585,-93.263808,10
22,44.975953,-93.25472,6
22,44.976128,-93.273767,515
22,44.976222,-93.254632,10
22,44.976606,-93.265156,43
22,44.976812,-93.262981,8
22,44.977124,-93.257439,23
22,44.977184,-93.276076,133
22,44.977195,-93.272875,257
22,44.977234,-93.257045,30
22,44.977561,-93.26433,113
22,44.977877,-93.277796,74
22,44.977988,-93.258796,28
22,44.978248,-93.260111,12
22,44.978261,-93.262845,0
22,44.97835,-93.275274,1409
22,44.978525,-93.263522,13
22,44.978698,-93.261385,20
22,44.98021,-93.279666,69
22,44.98074,-93.278362,53
22,44.984507,-93.284041,131
22,44.984581,-93.283937,216
22,44.985631,-93.285635,12
22,44.985801,-93.285644,11
22,44.991725,-93.287916,23
22,44.992023,-93.288064,24
22,44.992893,-93.287922,17
22,44.993195,-93.28807,17
22,44.994495,-93.288065,7
22,44.994551,-93.287919,4
22,44.997242,-93.287913,89
22,44.997549,-93.288057,232
22,44.999048,-93.287914,438
22,44.999229,-93.288062,312
22,45.00161,-93.288066,36
22,45.001613,-93.287919,45
22,45.00271,-93.288056,43
22,45.002733,-93.287909,25
22,45.003811,-93.288058,58
22,45.003811,-93.287911,28
